ACH-000777	148124	-6.522879	-0.047
ACH-000552	176870	-5.477121	0.955
ACH-000476	148124	-7.953193	0.51
ACH-001061	5702198	-4.778151	0.723
ACH-000343	25262965	-8.51594	0.946
ACH-000706	9547945	-7.084576	1.091
ACH-000654	71296921	-9.38405	1.041
ACH-000893	24821094	-5.176091	0.365
ACH-002040	176870	-8.33885	0.94
ACH-000447	17755052	-5.0	0.5800000000000001
ACH-000351	24821094	-5.0	0.588
ACH-000966	176870	-5.477121	0.022
ACH-000344	11626560	-9.339134	0.947
ACH-002040	11625818	-5.954243	0.853
ACH-000015	25161177	-8.81697	0.971
ACH-000222	9547945	-4.477121	0.732
ACH-000680	11625818	-7.861697	1.065
ACH-000270	11626560	-6.954243	0.911
ACH-000834	148124	-8.430275	0.64
ACH-000759	56949517	-6.607455	1.047
ACH-000138	17755052	-6.907455	0.77
ACH-000766	148124	-7.0	-0.467
ACH-000768	5330286	-5.653213	0.73
ACH-000966	46907787	-9.815309	0.988
ACH-000522	24821094	-8.33885	0.956
ACH-000787	51371303	-6.431364	0.9135
ACH-000663	9444	-6.606425	0.916
ACH-000114	17755052	-8.815877	1.148
ACH-000477	9444	-8.037773	1.07
ACH-000856	11494412	-8.037773	1.026
ACH-000838	44462760	-5.954243	0.464
ACH-000666	11494412	-8.037773	0.969
ACH-000193	9444	-6.129303	0.431
ACH-000936	25161177	-8.339849	0.953
ACH-000222	208908	-5.176091	0.436
ACH-000787	17755052	-6.130334	0.398
ACH-000957	24821094	-7.861697	1.016
ACH-000059	11625818	-7.384576	0.933
ACH-000659	60750	-9.81697	0.855
ACH-000687	11625818	-6.430334	0.69
ACH-000406	73759760	-10.339849	1.014
ACH-000677	644241	-8.81697	0.976
ACH-000012	5330286	-5.0	0.4175
ACH-000015	17755052	-6.907455	0.99
ACH-000528	36314	-7.430334	0.466
ACH-000092	11626560	-6.477121	1.029
ACH-000980	51371303	-6.908485	0.9974999999999999
ACH-000422	24821094	-8.038818	1.06
ACH-000950	5311	-8.33885	1.063
ACH-000357	46907787	-8.384576	1.016
ACH-000878	71296921	-9.385606	1.021
ACH-000599	46907787	-8.861697	1.095
ACH-000711	44462760	-7.384576	0.949
ACH-000889	5702198	-4.954243	1.048
ACH-000108	5311	-6.430334	0.914
ACH-000511	5330286	-8.81697	0.9450000000000001
ACH-000227	36314	-6.477122	-0.252
ACH-000987	11214940	-7.084576	1.104
ACH-000858	51371303	-7.385606	0.954
ACH-000589	51371303	-7.385606	0.9954999999999999
ACH-000659	148124	-8.430275	0.925
ACH-000583	71296921	-9.38405	1.048
ACH-000092	51371303	-5.477121	0.8025
ACH-000840	216326	-6.209515	1.148
ACH-000249	11494412	-8.037773	1.03
ACH-000747	176870	-7.385606	0.977
ACH-000869	24180719	-5.653213	0.696
ACH-000334	11676786	-5.0	0.704
ACH-000014	17755052	-6.430334	0.632
ACH-000067	71296921	-9.860121	0.985
ACH-000821	11625818	-5.0	0.736
ACH-000667	216326	-4.778151	1.012
ACH-001374	11625818	-5.0	0.865
ACH-000997	9547945	-4.0	0.33
ACH-000902	17755052	-7.384576	1.035
ACH-000249	5330286	-7.862728	0.916
ACH-001345	11626560	-8.384576	0.951
ACH-000496	5328940	-5.176091	-0.287
ACH-000186	51371303	-5.954243	0.927
ACH-000580	148124	-6.522879	-0.092
ACH-000062	11214940	-7.561698	1.081
ACH-000866	11676786	-5.0	0.33699999999999997
ACH-000980	9444	-6.129303	1.002
ACH-000121	73759760	-9.862727	1.095
ACH-000669	46907787	-6.0	0.173
ACH-000886	24180719	-5.653213	0.908
ACH-000747	72376	-5.176091	-0.95
ACH-000092	9956119	-4.954243	0.401
ACH-000861	176870	-8.339849	0.957
ACH-000906	46907787	-8.861697	1.033
ACH-000148	24821094	-8.038818	1.047
ACH-000113	36314	-6.477122	-0.687
ACH-000655	11625818	-6.607455	1.027
ACH-000615	11327430	-5.0	0.139
ACH-000375	148124	-10.337242	1.132
ACH-000354	5311	-5.0	-0.00800000000000001
ACH-000855	208908	-4.69897	0.149
ACH-000052	9547945	-4.477121	0.759
ACH-000895	17755052	-7.385606	0.923
ACH-000819	11494412	-7.083546	0.906
ACH-000856	3062316	-8.908485	0.954
ACH-000846	46907787	-9.339134	1.008
ACH-000528	46907787	-8.385606	0.95275
ACH-000747	9547945	-8.038818	1.137
ACH-000734	148124	-6.522879	0.51
ACH-000915	11625818	-8.038818	0.974
ACH-000534	11625818	-8.038818	0.974
ACH-000362	11494412	-6.129303	-0.047
ACH-000752	5702198	-4.30103	-0.618
ACH-000580	5702198	-7.81697	1.034
ACH-000277	216326	-7.561698	0.991
ACH-000114	5311	-6.907455	1.022
ACH-000666	9956119	-7.339849	1.1
ACH-000810	24821094	-5.954243	0.99
ACH-000150	208908	-8.038818	0.249
ACH-000364	9444	-7.560668	1.0
ACH-000588	216326	-8.038818	1.047
ACH-001336	11626560	-6.477122	0.966
ACH-000845	216326	-5.176091	1.035
ACH-000307	11625818	-5.954243	1.009
ACH-000627	176870	-7.862728	1.071
ACH-000751	208908	-8.037773	1.048
ACH-000759	208908	-8.037773	0.907
ACH-000722	126941	-7.385606	0.783
ACH-000900	11625818	-8.038818	1.043
ACH-001820	11327430	-6.431364	0.802
ACH-000589	11494412	-5.176091	-0.26849999999999996
ACH-000355	176870	-5.0	0.434
ACH-000357	148124	-6.522879	-0.606
ACH-000332	36314	-6.477122	0.552
ACH-000667	11494412	-7.083546	1.024
ACH-000260	17755052	-6.430334	0.71
ACH-000852	11214940	-5.653213	0.91
ACH-000652	60750	-9.339849	1.009
ACH-000587	9444	-5.176091	-0.375
ACH-000589	387447	-7.431364	0.981
ACH-000536	73759760	-7.477121	-0.149
ACH-000528	644241	-7.385606	0.956
ACH-000980	46907787	-8.385606	1.00575
ACH-000378	46907787	-9.81697	0.9963333333333333
ACH-000888	5328940	-7.561698	0.929
ACH-000291	46907787	-6.477122	0.485
ACH-000315	3062316	-7.477121	0.928
ACH-000114	5311	-7.861697	1.074
ACH-000371	11625818	-8.51594	0.956
ACH-000068	5702198	-7.339849	0.966
ACH-000577	11494412	-7.560668	0.998
ACH-000094	11494412	-5.653213	0.0920000000000001
ACH-000378	176870	-7.384576	0.756
ACH-000706	3062316	-10.339849	1.074
ACH-000945	3062316	-7.954243	0.929
ACH-000904	216326	-4.69897	0.895
ACH-000511	3062316	-9.385606	1.01
ACH-000273	9444	-6.606425	0.953
ACH-000114	17755052	-7.861697	1.0
ACH-001190	17755052	-7.384576	1.326
ACH-000292	11494412	-6.130334	0.624
ACH-000768	60750	-8.862727	0.802
ACH-000696	11676786	-5.477121	0.723
ACH-000860	24821094	-6.130334	0.234
ACH-000113	11625818	-7.561698	0.938
ACH-000496	24180719	-8.51594	1.061
ACH-000454	17755052	-4.69897	0.503
ACH-000249	5311	-5.0	-0.964
ACH-000221	11494412	-8.514847	1.013
ACH-000878	25161177	-5.0	0.786
ACH-000117	5702198	-4.477121	0.923
ACH-000775	11625818	-6.907455	1.002
ACH-000067	72376	-8.038818	0.941
ACH-000454	24821094	-5.0	0.052
ACH-000696	9547945	-6.861697	1.009
ACH-000362	208908	-6.606425	1.03
ACH-000468	176870	-6.907455	0.808
ACH-000572	11625818	-6.607455	0.962
ACH-000091	5702198	-4.954243	0.903
ACH-000893	46907787	-6.477122	0.544
ACH-002040	11625818	-7.861697	1.0
ACH-000015	11676786	-5.0	0.22066666666666668
ACH-000348	46907787	-7.907455	0.98
ACH-000515	46907787	-8.862727	1.108
ACH-000924	24180719	-5.176091	0.908
ACH-000510	5702198	-7.163757	0.96
ACH-000015	24821094	-6.430334	0.967
ACH-000659	36462	-6.686636	0.296
ACH-000626	5311	-6.430334	0.717
ACH-000178	11676786	-5.954243	0.122
ACH-000687	17755052	-8.339849	0.976
ACH-000440	176870	-5.0	0.93
ACH-000336	71296921	-7.954247	1.114
ACH-000848	208908	-8.514847	0.98
ACH-000941	9444	-6.129303	0.912
ACH-000296	11625818	-5.954243	0.9
ACH-001328	11214940	-8.038818	1.016
ACH-000745	9444	-7.560668	1.028
ACH-000588	44462760	-6.907455	1.104
ACH-001239	60750	-7.908485	-0.478
ACH-000315	5311	-8.33885	0.938
ACH-000433	71296921	-7.477126	0.433
ACH-001680	24821094	-4.69897	0.557
ACH-000787	25161177	-8.81697	1.109
ACH-000435	46907787	-9.339134	0.94
ACH-000677	11625818	-6.431364	0.905
ACH-000556	24821094	-8.33885	0.917
ACH-000550	9547945	-7.338822	0.953
ACH-000496	11214940	-8.038818	1.047
ACH-000825	176870	-6.907455	0.857
ACH-000915	72376	-4.69897	-0.544
ACH-000278	9547945	-4.477121	0.98
ACH-000861	36314	-10.640879	0.984
ACH-000155	71296921	-8.907279	0.961
ACH-000463	148124	-10.337242	0.996
ACH-000857	11327430	-8.339849	1.12
ACH-000195	148124	-7.477126	-0.00700000000000001
ACH-000966	5311	-8.815877	1.001
ACH-000857	17755052	-5.954243	0.207
ACH-000343	216326	-5.653213	0.906
ACH-000564	11626560	-6.0	0.0129999999999999
ACH-000477	148124	-8.430275	0.598
ACH-000456	44462760	-7.861697	0.58
ACH-000674	44462760	-5.0	0.728
ACH-000856	60750	-7.908485	-0.051
ACH-000243	126941	-6.908485	-0.398
ACH-000015	9444	-7.084576	1.029
ACH-000361	9444	-6.606425	0.603
ACH-000722	11676786	-7.862728	1.0270000000000001
ACH-000674	71296921	-9.860121	1.094
ACH-000585	71296921	-10.823909	0.953
ACH-000982	11327430	-5.477121	0.624
ACH-000823	176870	-8.33885	1.028
ACH-000354	5311	-7.861697	1.109
ACH-000481	11626560	-7.908485	1.016
ACH-000027	9444	-6.129303	0.424
ACH-000925	9444	-6.129303	0.865
ACH-000147	46907787	-7.908485	1.0239999999999998
ACH-000776	11494412	-7.560668	0.969
ACH-000775	208908	-6.606425	0.896
ACH-000195	56949517	-8.51594	1.132
ACH-000946	11625818	-6.430334	1.051
ACH-000117	5702198	-6.862728	0.932
ACH-000015	123631	-8.084577	1.02
ACH-000035	72376	-4.69897	-0.848
ACH-000475	46907787	-7.430334	0.932
ACH-000367	9444	-7.560668	0.917
ACH-000414	24821094	-4.69897	0.352
ACH-000617	11676786	-7.385606	0.881
ACH-000012	11214940	-8.51594	1.019
ACH-000440	46907787	-9.339134	0.969
ACH-000982	5311	-5.0	-0.421
ACH-000578	123631	-6.176091	0.965
ACH-000950	17755052	-8.339849	0.965
ACH-000677	5328940	-6.130334	0.839
ACH-000615	11625818	-7.384576	1.004
ACH-000364	36314	-5.522879	0.115
ACH-000925	3062316	-7.477121	0.97
ACH-000409	17755052	-6.908485	0.795
ACH-000796	51371303	-6.431364	0.933
ACH-000114	11214940	-7.084576	0.974
ACH-000924	216326	-6.607455	0.818
ACH-000856	73759760	-9.862727	1.08
ACH-000447	216326	-8.118	0.972
ACH-000677	73759760	-9.862727	0.951
ACH-000666	9956119	-7.81697	1.134
ACH-000998	126941	-8.339849	1.05
ACH-001336	148124	-8.907279	0.805
ACH-000013	11625818	-7.384576	0.924
ACH-000787	17755052	-6.430334	0.455
ACH-000603	67254077	-7.908485	1.009
ACH-001819	56949517	-8.51594	0.998
ACH-000454	176870	-6.907455	0.844
ACH-000857	17755052	-5.477121	0.406
ACH-000652	24821094	-8.33885	0.968
ACH-000693	208908	-7.083546	1.005
ACH-000447	24821094	-6.430334	0.984
ACH-000617	17755052	-6.908485	0.888
ACH-000311	17755052	-7.384576	0.964
ACH-000583	25161177	-6.431364	0.958
ACH-000784	11494412	-5.653213	0.0649999999999999
ACH-000343	71296921	-8.431364	1.058
ACH-000551	17755052	-7.385606	0.975
ACH-000381	11625818	-8.815877	1.054
ACH-000757	71296921	-7.477121	0.871
ACH-000596	71296921	-7.477126	-0.0610000000000001
ACH-000980	44462760	-6.908485	0.987
ACH-000311	11676786	-5.0	0.4443333333333333
ACH-000392	176870	-8.81697	0.93
ACH-000535	176870	-8.815877	0.999
ACH-000421	17755052	-5.954243	0.508
ACH-000354	216326	-8.51594	1.048
ACH-000381	60750	-9.339849	1.122
ACH-000491	17755052	-8.815877	0.912
ACH-000775	126941	-5.0	-0.012
ACH-000878	644241	-7.862728	0.995
ACH-000589	36462	-5.255272	0.394
ACH-000357	56949517	-6.607455	1.03
ACH-000448	11494412	-6.606425	0.716
ACH-000603	387447	-6.954243	0.0629999999999999
ACH-000356	5311	-8.33885	0.951
ACH-000327	71296921	-7.477121	0.955
ACH-000013	17755052	-6.430334	0.305
ACH-000969	71296921	-9.38405	0.966
ACH-000892	123631	-8.561698	1.022
ACH-000777	176870	-5.954243	0.639
ACH-000882	11625818	-5.176091	0.94
ACH-000971	9444	-8.037773	1.046
ACH-000865	46907787	-9.815309	1.008
ACH-000651	51371303	-7.862728	1.033
ACH-000411	5311	-7.861697	1.048
ACH-000310	11625818	-8.33885	1.013
ACH-000598	17755052	-6.907455	0.758
ACH-000958	24821094	-6.907455	0.766
ACH-000867	11494412	-7.083546	0.957
ACH-000550	46907787	-9.815309	0.914
ACH-000350	24821094	-8.51594	1.032
ACH-001151	5702198	-7.339849	0.952
ACH-000541	5330286	-5.477121	0.253
ACH-000784	9547945	-4.0	0.75
ACH-000914	56949517	-7.084576	0.897
ACH-000334	25161177	-5.0	0.92
ACH-000475	11626560	-9.339134	0.957
ACH-000861	9444	-7.084576	1.002
ACH-000667	208908	-6.606425	0.911
ACH-000253	71296921	-10.337242	0.977
ACH-000108	11626560	-8.384576	1.018
ACH-000956	17755052	-5.0	0.361
ACH-000045	11327430	-8.339849	0.986
ACH-000954	24821094	-7.384576	0.997
ACH-000900	25262965	-8.51594	1.04
ACH-000757	11152667	-8.51594	1.037
ACH-000984	11626560	-7.430334	1.093
ACH-001385	208908	-5.653213	1.004
ACH-000092	11327430	-7.862728	0.9855
ACH-000958	51371303	-5.954243	0.9904999999999999
